weather,temperature,pollution,Facilities
,,,57270
3.0,3.0,96.0,1069066560
,,,179612
,,,303282
,,,2422770
,,,48389
,,,101592
,,,29880
,,,178284
,,,847928
,,,555768
3.0,4.0,96.0,58803840
,,,3435370
,,,31125
,,,3944409
,,,849920
,,,83415415
3.0,4.0,96.0,239907516
3.0,4.0,96.0,3123954
,,,30295
,,,2801084
3.0,4.0,96.0,61498850
,,,729736
,,,10698075
,,,410850
,,,731064
,,,126907
,,,7658244
,,,12863340
3.0,4.0,96.0,11404200
,,,4694895
,,,236124210
,,,29497536
,,,5874408
,,,1300942
,,,29029914
3.0,4.0,96.0,61340790
,,,664332
,,,147242
,,,476005
,,,306768
,,,482562
,,,194469
,,,175296
,,,51669824
,,,600588
,,,538504
,,,124500
,,,558590
,,,15695715
,,,153384
,,,26779950
,,,175130
,,,112079838
,,,57270
3.0,4.0,96.0,912047409
,,,17596
,,,224515
,,,606564
,,,25730
,,,1130626
,,,50796
,,,149400
,,,178284
,,,555768
3.0,4.0,96.0,61417344
,,,687074
,,,31125
,,,4883554
,,,55776
,,,637440
,,,79890820
,,,200429064
,,,3675240
,,,60590
,,,1018576
,,,63255960
,,,1042480
,,,14549382
,,,575190
,,,121844
,,,507628
,,,6729972
,,,10243030
,,,8553150
,,,3999355
3.0,4.0,96.0,215591670
,,,15670566
,,,5140107
,,,1683572
,,,20966049
3.0,4.0,96.0,47551000
,,,830415
,,,73621
,,,761608
,,,192975
,,,306768
,,,259292
,,,43824
,,,50942080
,,,300294
,,,1413573
,,,166000
,,,335154
,,,15247266
,,,51128
,,,75198
,,,72376
,,,22812550
,,,175130
,,,91962944
,,,49219
,,,57270
3.0,4.0,96.0,865275747
,,,89806
,,,151641
,,,12865
,,,1615180
,,,152388
,,,29880
,,,89142
,,,211982
,,,182434
,,,60110592
,,,2404759
,,,93375
,,,3193093
,,,83664
,,,743680
,,,55218655
,,,188281848
,,,4042764
,,,3055728
,,,72920065
3.0,4.0,96.0,1146728
,,,11553921
,,,328680
,,,253814
,,,7890312
,,,10243030
,,,5702100
,,,5912090
,,,200192265
,,,13366071
,,,6608709
,,,688734
3.0,4.0,96.0,26879550
,,,46599980
,,,1328664
3.0,4.0,96.0,761608
,,,257300
,,,204512
,,,160854
,,,583407
,,,131472
,,,39298176
,,,400392
,,,538504
,,,41500
,,,279295
,,,18386409
,,,37599
,,,29755500
,,,350260
,,,104895233
,,,49219
,,,594668274
,,,17596
,,,134709
,,,151641
,,,38595
,,,32868
,,,2422770
,,,96778
3.0,4.0,96.0,119520
,,,555768
3.0,3.0,96.0,54883584
,,,1030611
,,,4320067
,,,531200
,,,61092980
,,,174616230
,,,3123954
,,,2546440
,,,65891625
,,,625488
,,,10698075
,,,575190
,,,121844
,,,380721
,,,5569632
,,,7860930
,,,7697835
,,,6607630
,,,181370770
,,,23505849
,,,3916272
,,,918312
,,,22041231
,,,48026510
,,,830415
,,,257300
,,,1124816
,,,324115
,,,131472
,,,46575616
,,,400392
,,,538504
,,,83000
,,,111718
3.0,3.0,96.0,14798817
,,,36188
,,,22812550
,,,262695
,,,84778339
,,,57270
3.0,3.0,96.0,734983260
,,,224515
,,,606564
,,,25730
,,,32868
,,,969108
,,,96778
,,,178284
,,,1271892
,,,91217
,,,972594
3.0,3.0,96.0,53576832
,,,1030611
,,,2253948
,,,27888
,,,424960
,,,59918115
,,,176134632
3.0,3.0,96.0,3675240
,,,763932
,,,55348965
,,,521240
,,,9414306
,,,493020
,,,365532
,,,380721
3.0,3.0,96.0,5105496
3.0,3.0,96.0,10481240
,,,5416995
,,,3477700
3.0,3.0,96.0,177948680
,,,11983374
,,,6363942
,,,841786
,,,17202912
,,,42320390
,,,1162581
,,,73621
,,,95201
,,,64325
,,,613536
,,,80427
,,,388938
,,,43824
,,,34931712
,,,300294
,,,875069
,,,41500
,,,11659674
,,,16365525
,,,262695
,,,102021391
3.0,3.0,96.0,514488282
,,,44903
,,,606564
,,,77190
,,,646072
,,,48389
,,,89142
,,,73704
,,,635946
,,,91217
,,,138942
,,,46389696
,,,5840129
,,,31125
,,,1878290
,,,27888
,,,637440
,,,57568385
3.0,3.0,96.0,116916954
,,,3491478
,,,2546440
,,,47441970
,,,416992
,,,7274691
,,,164340
,,,5105496
,,,5717040
3.0,3.0,96.0,4846785
,,,5912090
3.0,3.0,96.0,203614355
,,,16131465
,,,3181971
,,,994838
,,,23116413
,,,35187740
,,,1494747
,,,95201
,,,409024
,,,80427
,,,129646
,,,87648
,,,38570432
,,,300294
,,,471191
,,,124500
,,,111718
,,,12556572
,,,18094
,,,11406275
,,,175130
,,,83341418
,,,547896612
,,,134709
,,,606564
,,,51460
,,,646072
,,,101592
,,,89142
,,,635946
,,,416826
,,,34628928
,,,4122444
,,,3568751
,,,106240
,,,48169465
3.0,3.0,91.0,135137778
,,,2756430
,,,1782508
,,,48320525
,,,1250976
,,,7702614
,,,164340
,,,365532
,,,6033768
,,,5717040
,,,3991470
,,,4868780
,,,172815545
,,,14287869
,,,4895340
,,,994838
,,,21503640
,,,21873460
,,,1494747
,,,190402
,,,128650
,,,613536
,,,160854
,,,194469
,,,131472
,,,26926528
,,,1301274
,,,336565
,,,166000
,,,223436
,,,8968980
,,,18094
,,,15869600
,,,1050780
,,,106332154
3.0,3.0,91.0,517829115
,,,179612
,,,606564
,,,25730
,,,65736
,,,484554
,,,48389
,,,50796
,,,89142
,,,635946
,,,416826
,,,30708672
,,,3435370
,,,1878290
,,,27888
,,,106240
3.0,3.0,88.0,50519195
,,,130582572
,,,2756430
,,,2037152
,,,37777865
,,,9414306
,,,246510
,,,121844
,,,126907
,,,5337564
,,,7860930
,,,1995735
,,,5738205
,,,152283005
,,,20740455
,,,7098243
,,,229578
,,,25804368
,,,18069380
,,,1494747
,,,95201
,,,128650
,,,204512
,,,388938
,,,87648
,,,34203968
,,,200196
,,,942382
,,,166000
,,,55859
,,,8968980
,,,18094
3.0,3.0,88.0,11902200
,,,175130
,,,91962944
,,,57270
,,,447671622
,,,179612
,,,606564
,,,38595
,,,65736
,,,646072
,,,48389
,,,50796
,,,211982
3.0,3.0,88.0,23521536
,,,2061222
,,,2253948
,,,212480
,,,49344330
3.0,3.0,88.0,100214532
,,,2388906
,,,1782508
,,,52713300
,,,208496
,,,8558460
,,,246510
,,,609220
,,,380721
3.0,3.0,88.0,4177224
,,,4049570
,,,2851050
,,,3825470
,,,140305690
,,,11522475
,,,2937204
,,,765260
3.0,3.0,88.0,31180278
,,,16167340
,,,332166
,,,190402
,,,306768
,,,194469
,,,175296
,,,29109760
,,,200196
,,,1211634
,,,55859
,,,13005021
,,,12398125
,,,87565
,,,79030655
,,,511147449
,,,89806
,,,606564
,,,12865
,,,484554
,,,96778
,,,50796
,,,1483874
,,,416826
,,,35935680
,,,687074
,,,31125
,,,1690461
,,,318720
,,,42295140
,,,121472160
,,,1837620
,,,2801084
,,,49199080
,,,208496
,,,10270152
,,,246510
,,,121844
,,,253814
,,,4641360
,,,6669880
,,,8553150
,,,3651585
,,,167682410
,,,11522475
,,,5384874
,,,535682
,,,29567505
,,,21397950
,,,1162581
,,,95201
,,,306768
,,,80427
,,,194469
,,,131472
,,,31292992
,,,2019390
,,,41500
,,,167577
,,,13453470
,,,54282
,,,17853300
,,,175130
,,,84778339
,,,49219
,,,474398286
,,,314321
,,,303282
,,,12865
,,,161518
,,,48389
,,,101592
,,,89142
,,,847928
3.0,3.0,88.0,416826
,,,32668800
,,,1030611
,,,3005264
,,,27888
,,,637440
,,,44644870
,,,101732934
,,,1470096
,,,3565016
3.0,3.0,88.0,50077635
,,,104248
,,,6418845
,,,246510
,,,121844
,,,253814
,,,6497904
,,,7622720
,,,3136155
,,,2434390
,,,138594645
,,,12905172
,,,3916272
,,,535682
,,,30642687
,,,16167340
,,,830415
,,,73621
,,,95201
,,,204512
,,,160854
,,,64823
,,,87648
,,,23287808
,,,200196
,,,2086703
,,,55859
,,,9865878
,,,36188
,,,15869600
,,,175130
,,,74719892
,,,49219
,,,491102451
,,,89806
,,,303282
,,,64325
,,,98604
,,,323036
,,,29880
,,,89142
,,,28748544
,,,1030611
,,,1502632
,,,637440
,,,46994600
3.0,3.0,88.0,126027366
,,,1837620
,,,2291796
,,,37777865
,,,208496
,,,7274691
,,,126907
,,,3481020
,,,1905680
,,,3991470
,,,3477700
,,,130039420
,,,7835283
,,,2692437
,,,306104
,,,19890867
,,,25677540
,,,1328664
,,,95201
,,,128650
,,,306768
,,,160854
,,,129646
,,,131472
,,,21104576
,,,100098
,,,1144321
,,,55859
,,,11659674
,,,18094
3.0,3.0,88.0,12894050
,,,350260
3.0,3.0,88.0,81904497
,,,57270
3.0,3.0,88.0,437649123
,,,44903
,,,151641
,,,65736
,,,323036
,,,96778
,,,211982
3.0,3.0,88.0,1111536
3.0,3.0,88.0,24828288
,,,2748296
,,,31125
,,,2066119
,,,106240
,,,63442710
,,,98696130
,,,2205144
,,,2291796
,,,38656420
,,,208496
,,,7274691
,,,164340
,,,243688
,,,253814
,,,5801700
,,,3334940
,,,2851050
,,,3303815
,,,136883600
,,,10139778
,,,3426738
,,,229578
3.0,3.0,88.0,13977366
,,,13314280
,,,498249
,,,294484
,,,409024
,,,160854
,,,64823
,,,43824
,,,12371648
,,,400392
,,,1548199
,,,83000
,,,55859
,,,8968980
,,,12894050
,,,350260
,,,60350682
,,,49219
3.0,3.0,88.0,457694121
,,,303282
,,,323036
,,,101592
,,,59760
,,,211982
,,,833652
,,,17641152
,,,1374148
,,,1502632
,,,424960
,,,32896220
,,,80475306
,,,551286
,,,1527864
,,,36020755
,,,104248
,,,7274691
,,,121844
,,,253814
,,,2784816
,,,2620310
,,,2851050
,,,2260505
,,,126617330
,,,8757081
,,,2447670
,,,229578
,,,28492323
,,,14265300
,,,1992996
,,,220863
,,,128650
,,,204512
,,,160854
,,,194469
,,,262944
,,,18193600
,,,875069
,,,55859
,,,6726735
,,,10910350
,,,525390
,,,44544551
,,,384195795
,,,134709
,,,303282
,,,12865
,,,161518
,,,48389
,,,101592
,,,29880
,,,635946
,,,555768
,,,17641152
,,,1690461
,,,27888
,,,318720
,,,49344330
3.0,3.0,82.0,69846492
,,,1470096
,,,25478095
,,,208496
,,,1711692
,,,82170
,,,365532
,,,5105496
,,,1429260
,,,2565945
,,,2956045
,,,128328375
,,,9678879
,,,3426738
,,,153052
,,,20966049
,,,9985710
,,,498249
,,,190402
,,,306768
,,,13099392
,,,336565
,,,55859
,,,8968980
,,,8926650
,,,262695
,,,54602998
,,,290652471
,,,303282
,,,25730
,,,161518
,,,48389
,,,101592
,,,211982
,,,16987776
,,,31125
,,,751316
,,,106240
,,,39945410
,,,81993708
,,,367524
,,,1527864
,,,21085320
,,,208496
,,,5562999
,,,243688
,,,2088612
,,,952840
,,,4561680
,,,2782160
3.0,3.0,82.0,114640015
,,,6913485
,,,4650573
,,,153052
,,,18815685
3.0,3.0,82.0,16167340
,,,830415
,,,380804
,,,64325
,,,306768
,,,175296
,,,17465856
,,,100098
,,,67313
,,,41500
,,,8968980
,,,7438875
,,,87565
,,,61787603
,,,57270
,,,220494978
,,,44903
,,,303282
,,,323036
,,,48389
,,,101592
,,,635946
,,,20254656
,,,687074
,,,1502632
,,,31721355
,,,63772884
,,,183762
,,,30295
,,,1273220
,,,25478095
,,,7274691
,,,82170
,,,121844
,,,380721
,,,3248952
,,,1905680
,,,1140420
,,,2608275
,,,92396430
,,,10600677
3.0,3.0,82.0,3181971
,,,229578
,,,9676638
,,,10461220
,,,332166
,,,380804
,,,64325
,,,306768
,,,64823
,,,87648
,,,10188416
,,,200196
,,,201939
,,,41500
,,,111718
,,,5381388
,,,7934800
,,,262695
,,,47418393
,,,207131646
,,,89806
,,,12865
,,,48389
,,,89142
,,,423964
,,,138942
,,,16334400
,,,343537
,,,1126974
,,,106240
,,,44644870
3.0,3.0,82.0,65291286
,,,735048
,,,509288
,,,17571100
,,,2567538
,,,164340
,,,121844
,,,126907
,,,2784816
,,,1429260
,,,1425525
,,,1391080
,,,95818520
,,,5069889
,,,1468602
,,,153052
,,,8601456
,,,9985710
,,,498249
,,,95201
,,,102256
,,,64823
,,,10916160
,,,100098
,,,336565
,,,41500
,,,167577
,,,4484490
,,,37599
,,,8430725
,,,262695
,,,35923025
3.0,3.0,82.0,367491630
,,,89806
,,,12865
,,,32868
,,,48389
,,,50796
,,,211982
,,,138942
,,,13720896
,,,1030611
,,,1126974
,,,37595680
,,,53144070
,,,551286
,,,509288
,,,28992315
,,,4279230
,,,253814
,,,2320680
,,,1191050
,,,1710630
,,,1738850
,,,78708070
,,,7835283
,,,734301
,,,229578
3.0,3.0,82.0,17202912
,,,11887750
,,,166083
,,,95201
,,,80427
,,,64823
,,,175296
,,,9460672
,,,300294
,,,403878
,,,55859
,,,3139143
,,,3967400
,,,87565
3.0,3.0,82.0,34486104
3.0,3.0,82.0,357469131
,,,151641
,,,101592
,,,138942
,,,12414144
,,,1126974
,,,27888
,,,38770545
,,,36441648
,,,551286
,,,763932
,,,27235205
,,,208496
,,,5135076
,,,1392408
,,,1429260
,,,285105
,,,2260505
,,,85552250
,,,3687192
,,,1223835
,,,76526
,,,9676638
3.0,3.0,78.0,6657140
,,,190402
,,,64325
,,,64823
,,,43824
,,,8005184
,,,200196
,,,67313
,,,166000
,,,1793796
,,,7438875
,,,175130
3.0,3.0,78.0,37359946
,,,200449980
,,,44903
,,,12865
,,,161518
,,,48389
,,,211982
,,,277884
,,,13067520
,,,1717685
,,,939145
,,,35245950
,,,36441648
,,,367524
,,,763932
,,,25478095
,,,1711692
,,,1160340
,,,1905680
,,,570210
,,,1391080
,,,76997025
,,,5530788
,,,1223835
,,,76526
,,,10751820
,,,4755100
,,,166083
,,,95201
,,,7277440
,,,200196
,,,201939
,,,3587592
,,,5455175
,,,31612262
,,,220494978
,,,12865
,,,161518
,,,10454016
,,,563487
,,,18797840
3.0,3.0,78.0,48588864
,,,918810
,,,254644
,,,18449655
,,,208496
,,,3423384
,,,126907
,,,2784816
,,,1191050
,,,570210
,,,2086620
,,,82130160
3.0,3.0,78.0,6913485
,,,1713369
,,,7526274
,,,4279590
,,,664332
3.0,3.0,78.0,190402
,,,80427
,,,324115
,,,10188416
,,,100098
,,,41500
,,,4484490
,,,18094
3.0,3.0,78.0,6942950
,,,18679973
,,,290652471
,,,44903
,,,138942
,,,11107392
,,,343537
,,,1878290
,,,21147570
,,,45552060
,,,367524
,,,14056880
,,,416992
,,,1283769
,,,82170
,,,2088612
,,,1905680
,,,2608275
3.0,3.0,78.0,75285980
,,,4148091
,,,1468602
,,,76526
,,,6451092
,,,6181630
,,,332166
,,,190402
,,,241281
,,,64823
3.0,3.0,78.0,8732928
,,,7623633
,,,6447025
,,,25864578
,,,217154145
,,,151641
,,,138942
,,,6533760
,,,687074
,,,751316
,,,22322435
,,,36441648
,,,735048
,,,30295
,,,509288
,,,20206765
3.0,3.0,78.0,2995461
,,,3016884
,,,1191050
,,,695540
,,,59886575
,,,2765394
,,,1468602
,,,229578
,,,9676638
,,,5706120
,,,498249
,,,95201
,,,64325
,,,6549696
,,,67313
,,,167577
,,,1793796
,,,5455175
,,,21553815
,,,49219
,,,227176644
,,,25730
,,,646072
,,,138942
,,,14374272
,,,343537
,,,1314803
,,,318720
,,,25847030
,,,42515256
,,,551286
,,,509288
,,,14935435
,,,104248
,,,2567538
,,,928272
,,,952840
,,,570210
,,,1217195
,,,51331350
,,,5069889
,,,1223835
,,,153052
,,,2150364
,,,1426530
,,,95201
,,,64325
,,,80427
,,,4366464
,,,2690694
,,,6447025
,,,175130
,,,27301499
,,,293993304
,,,89806
,,,138942
,,,7840512
,,,343537
,,,563487
,,,106240
,,,21147570
3.0,3.0,74.0,18220824
,,,735048
,,,763932
,,,19328210
,,,312744
,,,2088612
,,,476420
,,,570210
,,,521655
,,,34220900
,,,5069889
,,,979068
,,,306104
,,,5913501
,,,6181630
,,,6549696
,,,100098
,,,167577
,,,3139143
,,,2479625
,,,87565
,,,21553815
,,,223835811
,,,151641
,,,12865
,,,161518
,,,91217
,,,277884
,,,4573632
,,,1030611
,,,375658
,,,212480
,,,11748650
,,,31886442
,,,735048
,,,763932
,,,6149885
,,,3851307
,,,1160340
,,,476420
,,,285105
,,,2086620
3.0,3.0,74.0,53042395
,,,3226293
,,,244767
,,,229578
,,,3763137
,,,4755100
,,,166083
,,,95201
,,,102256
,,,8732928
,,,100098
,,,4036041
,,,3471475
,,,87565
,,,20116894
,,,157019151
,,,44903
,,,484554
,,,9147264
,,,375658
,,,24672165
,,,13665618
,,,551286
,,,509288
,,,8785550
,,,104248
,,,855846
,,,1160340
,,,714630
,,,285105
,,,347770
3.0,3.0,74.0,37642990
,,,3687192
,,,244767
,,,229578
,,,8601456
,,,1902040
,,,95201
,,,64325
,,,8005184
,,,4036041
,,,2479625
,,,11495368
3.0,3.0,74.0,157019151
,,,423964
,,,138942
,,,7840512
,,,187829
,,,318720
,,,18797840
,,,22776030
,,,183762
,,,254644
,,,11421215
,,,464136
,,,238210
,,,285105
,,,1564965
,,,27376720
,,,3226293
,,,489534
,,,306104
,,,5375910
,,,1426530
,,,402135
,,,5821952
,,,4036041
,,,2975550
,,,87565
,,,5747684
,,,167041650
,,,847928
,,,5880384
,,,31721355
,,,30368040
,,,735048
,,,509288
,,,12299770
,,,1283769
,,,82170
,,,928272
,,,1391080
3.0,3.0,74.0,51331350
,,,1843596
,,,3763137
,,,1426530
,,,95201
,,,128650
,,,321708
,,,64823
,,,131472
,,,4366464
,,,100098
,,,111718
,,,2242245
,,,3967400
,,,87565
,,,14369210
,,,96884157
,,,151641
,,,12865
,,,5880384
,,,29371625
,,,21257628
,,,551286
,,,763932
,,,7906995
,,,427923
,,,82170
,,,464136
,,,238210
,,,570210
,,,695540
,,,29087765
,,,3226293
,,,244767
,,,153052
,,,2150364
,,,4279590
,,,166083
,,,80427
,,,2910976
,,,111718
,,,1793796
,,,3967400
,,,350260
,,,11495368
,,,116929155
,,,161518
,,,91217
,,,4573632
,,,343537
,,,106240
,,,27021895
,,,9110412
,,,367524
,,,763932
,,,14056880
,,,416992
,,,427923
,,,164340
,,,1160340
,,,1429260
,,,570210
,,,695540
,,,27376720
,,,460899
,,,244767
,,,2150364
,,,3328570
,,,102256
,,,2910976
,,,100098
,,,41500
,,,1793796
,,,5455175
,,,525390
,,,24427657
,,,197109147
,,,3266880
,,,563487
3.0,3.0,72.0,25847030
,,,15184020
,,,551286
,,,509288
,,,4392775
,,,104248
,,,427923
,,,121844
,,,464136
,,,869425
,,,34220900
,,,5530788
,,,734301
,,,2150364
,,,1902040
,,,166083
,,,2183232
,,,100098
,,,83000
,,,167577
,,,3139143
,,,2479625
,,,12932289
,,,146996652
,,,323036
,,,48389
,,,3266880
,,,375658
,,,28196760
,,,7592010
,,,4392775
,,,1711692
,,,1160340
,,,476420
,,,695540
3.0,3.0,72.0,25665675
,,,460899
,,,6988683
,,,1902040
,,,160854
,,,2910976
,,,41500
,,,2242245
,,,1983700
,,,18679973
,,,146996652
,,,151641
,,,96778
,,,3920256
,,,31125
,,,375658
,,,16448110
,,,16702422
,,,183762
,,,5271330
,,,104248
,,,855846
,,,464136
,,,476420
,,,695540
,,,25665675
,,,2304495
,,,4838319
,,,3804080
,,,102256
,,,727744
,,,100098
,,,1345347
,,,1983700
,,,25864578
3.0,2.0,72.0,130292487
,,,89142
3.0,2.0,72.0,3920256
,,,563487
,,,19972705
,,,6073608
,,,4392775
,,,1283769
,,,1160340
,,,476420
,,,570210
,,,521655
,,,37642990
,,,921798
,,,4838319
,,,2377550
,,,166083
,,,95201
,,,1455488
,,,1345347
,,,3471475
,,,350260
,,,24427657
,,,136974153
,,,211982
,,,1960128
,,,106240
,,,28196760
,,,18220824
,,,183762
,,,254644
,,,8785550
,,,1711692
,,,238210
,,,173885
,,,46198215
,,,2304495
,,,537591
,,,1902040
,,,332166
,,,102256
,,,2910976
,,,55859
,,,2690694
,,,495925
,,,262695
3.0,3.0,72.0,12932289
,,,93543324
,,,151641
,,,241945
,,,211982
,,,1960128
,,,563487
,,,27021895
,,,13665618
,,,367524
,,,254644
,,,6149885
,,,104248
,,,1711692
,,,928272
,,,29087765
,,,2304495
,,,489534
,,,3763137
,,,475510
,,,3638720
,,,896898
,,,495925
,,,175130
,,,24427657
,,,96884157
,,,44903
,,,653376
,,,106240
,,,24672165
,,,12147216
,,,254644
,,,4392775
,,,1283769
,,,928272
,,,238210
,,,285105
,,,1738850
,,,35931945
,,,2304495
,,,244767
,,,2687955
,,,475510
,,,664332
,,,4366464
,,,896898
,,,3471475
,,,87565
,,,14369210
,,,80179992
,,,3920256
,,,4699460
,,,10628814
,,,254644
,,,6149885
,,,1283769
,,,928272
,,,476420
,,,285105
,,,173885
,,,53042395
,,,1843596
,,,76526
,,,1612773
,,,5706120
,,,332166
,,,2910976
,,,100098
,,,2242245
,,,991850
,,,24427657
3.0,2.0,72.0,76839159
,,,2613504
,,,21147570
,,,18220824
,,,183762
,,,254644
,,,7906995
,,,2139615
,,,464136
,,,238210
,,,521655
,,,18821495
,,,921798
,,,244767
,,,2150364
,,,3328570
,,,664332
,,,95201
,,,2910976
,,,896898
,,,1487775
,,,21553815
,,,73498326
,,,151641
,,,2613504
,,,343537
,,,563487
,,,106240
,,,11748650
,,,13665618
,,,4392775
,,,2567538
,,,696204
,,,476420
,,,855315
,,,869425
,,,41065080
,,,921798
,,,489534
,,,537591
,,,2853060
,,,332166
,,,95201
,,,160854
,,,2910976
,,,448449
,,,4463325
,,,27301499
,,,70157493
,,,161518
,,,138942
,,,2613504
,,,1030611
,,,375658
,,,106240
,,,12923515
,,,19739226
,,,7906995
,,,208496
,,,1283769
,,,1160340
,,,1191050
,,,570210
,,,173885
,,,27376720
,,,1843596
,,,979068
,,,382630
,,,1075182
,,,4279590
,,,166083
,,,102256
,,,727744
,,,100098
,,,896898
,,,37599
,,,4463325
,,,87565
,,,18679973
,,,90202491
,,,423964
3.0,3.0,72.0,3920256
,,,343537
,,,375658
,,,14098380
,,,7592010
,,,367524
,,,1273220
,,,4392775
,,,2567538
,,,243688
,,,696204
,,,476420
,,,285105
,,,347770
3.0,3.0,72.0,18821495
,,,3687192
,,,244767
,,,3763137
,,,3328570
,,,332166
,,,3638720
,,,100098
,,,4036041
,,,6447025
,,,87565
,,,18679973
3.0,3.0,72.0,86861658
,,,151641
,,,48389
,,,211982
,,,138942
,,,7840512
,,,1374148
,,,563487
,,,212480
,,,5874325
,,,25812834
,,,254644
,,,9664105
,,,2139615
,,,1856544
,,,714630
,,,1710630
,,,173885
,,,32509855
,,,2765394
,,,153052
,,,3763137
,,,1902040
,,,830415
,,,73621
,,,95201
,,,43824
,,,7277440
,,,200196
,,,67313
,,,4036041
,,,5455175
,,,87565
,,,15806131
,,,140314986
,,,44903
,,,161518
,,,138942
,,,7840512
,,,343537
,,,751316
,,,212480
,,,7049190
,,,16702422
,,,183762
,,,509288
,,,15813990
,,,208496
,,,2567538
,,,1624476
,,,1667470
,,,2280840
,,,53042395
,,,2765394
,,,734301
,,,4838319
,,,4279590
,,,332166
,,,64325
,,,87648
,,,7277440
,,,83000
,,,8520531
,,,75198
,,,10910350
,,,21553815
,,,96884157
,,,12865
,,,969108
,,,847928
,,,9800640
,,,687074
,,,751316
,,,212480
,,,11748650
,,,21257628
,,,367524
,,,763932
,,,10542660
,,,312744
,,,2995461
,,,2552748
,,,238210
,,,1710630
,,,173885
3.0,3.0,72.0,51331350
,,,7374384
,,,489534
,,,5375910
,,,5706120
,,,830415
,,,190402
,,,80427
,,,64823
,,,87648
,,,5821952
,,,67313
,,,1345347
,,,37599
,,,36188
,,,8430725
,,,175130
,,,12932289
,,,103565823
,,,44903
,,,646072
,,,91217
,,,12414144
,,,2404759
,,,1314803
,,,55776
,,,106240
,,,10573785
,,,37960050
,,,918810
,,,2291796
,,,8785550
,,,208496
,,,6418845
,,,82170
,,,121844
,,,126907
,,,1624476
,,,714630
,,,2280840
,,,695540
,,,42776125
,,,3687192
,,,734301
,,,153052
,,,3763137
,,,9985710
,,,1162581
,,,73621
,,,80427
,,,43824
,,,7277440
,,,100098
,,,41500
,,,55859
,,,4932939
,,,8430725
,,,262695
,,,24427657
,,,57270
,,,93543324
,,,151641
,,,161518
,,,48389
,,,50796
,,,25481664
,,,3091833
,,,2253948
,,,212480
,,,24672165
,,,110843346
,,,735048
,,,763932
,,,17571100
,,,729736
,,,10270152
,,,82170
,,,380721
,,,3016884
,,,1667470
,,,6272310
,,,1043310
,,,130039420
,,,14748768
,,,2447670
,,,229578
,,,7526274
,,,17118360
,,,1494747
,,,147242
,,,666407
,,,64823
,,,219120
,,,26198784
,,,500490
,,,10314327
,,,18094
,,,16861450
,,,262695
,,,43107630
,,,98438
,,,171810
,,,250562475
,,,44903
,,,32868
,,,646072
,,,29880
,,,89142
,,,5976
,,,138942
,,,23521536
,,,2061222
,,,1314803
,,,531200
,,,38770545
,,,138174582
,,,1102572
,,,60590
,,,2546440
,,,21085320
,,,104248
,,,14977305
,,,365532
,,,888349
,,,928272
,,,5002410
,,,4846785
,,,1738850
3.0,3.0,81.0,142016735
,,,16131465
,,,3426738
,,,612208
,,,10751820
3.0,3.0,81.0,18069380
,,,996498
,,,147242
,,,1047211
,,,102256
,,,80427
,,,129646
,,,262944
3.0,3.0,81.0,45120128
,,,500490
,,,67313
,,,124500
,,,111718
,,,8072082
,,,18094
,,,14877750
,,,525390
,,,84778339
,,,98438
,,,57270
3.0,3.0,81.0,277289139
,,,17596
,,,179612
,,,12865
,,,65736
,,,323036
,,,50796
,,,89142
,,,11952
,,,91217
,,,33322176
,,,2061222
,,,93375
3.0,3.0,81.0,2817435
,,,27888
,,,1168640
,,,61092980
,,,173097828
,,,1470096
,,,60590
,,,2546440
,,,31627980
,,,1146728
,,,20540304
,,,328680
,,,243688
,,,634535
,,,3945156
,,,6669880
,,,7412730
,,,1912735
3.0,3.0,81.0,236124210
,,,17514162
,,,2937204
,,,459156
,,,16127730
,,,30432640
,,,2491245
,,,220863
,,,952010
,,,613536
,,,241281
,,,129646
,,,394416
3.0,3.0,81.0,53853056
,,,600588
,,,134626
,,,249000
,,,223436
,,,15695715
,,,75198
,,,36188
,,,13885900
,,,350260
,,,91962944
,,,246095
,,,340764966
,,,17596
,,,44903
,,,454923
,,,25730
,,,32868
,,,807590
,,,241945
,,,50796
,,,178284
,,,2988
,,,423964
,,,91217
,,,277884
2.0,3.0,81.0,45082944
,,,3091833
,,,31125
,,,5071383
,,,1274880
,,,55218655
,,,317346018
,,,3491478
,,,4838236
,,,54470410
,,,1146728
,,,34661763
,,,246510
,,,731064
,,,380721
,,,6729972
,,,9528400
2.0,3.0,81.0,12544620
,,,695540
2.0,3.0,81.0,328520640
2.0,3.0,81.0,29036637
,,,5629641
,,,1224416
,,,27954732
,,,47075490
,,,3653826
,,,294484
,,,1332814
,,,306768
,,,160854
,,,129646
,,,438240
2.0,3.0,81.0,68407936
,,,900882
,,,134626
,,,124500
,,,558590
,,,28700736
,,,51128
,,,37599
,,,18094
,,,45625100
,,,350260
,,,166682836
,,,295314
,,,57270
,,,587986608
,,,314321
,,,606564
,,,98604
,,,807590
,,,48389
,,,152388
,,,89142
,,,847928
,,,182434
,,,416826
,,,79058496
,,,6183666
,,,124500
,,,6386186
,,,2018560
,,,104562985
,,,393266118
,,,2388906
,,,121180
,,,4328948
,,,70284400
,,,938232
,,,41508531
,,,986040
,,,974752
,,,1269070
,,,7194108
,,,15007230
,,,21667980
,,,3999355
,,,439738565
,,,37332819
,,,6608709
,,,1760098
2.0,3.0,81.0,37631370
,,,76081600
,,,5148573
,,,73621
,,,1713618
,,,511280
,,,160854
,,,453761
